"Type","Subpopulation","Indicator","Statistic","NResp","Estimate","StdError","LCB95Pct","UCB95Pct"
"WSA9_by_Lake_Origin","WMT_MAN_MADE","horiz","90Pct",65,53.2927809898659,"",48.5780177071662,78.7497328011302
"WSA9_by_Lake_Origin","WMT_MAN_MADE","horiz","95Pct",68,67.4275879463344,"",54.1192461968629,136.1040208523
"WSA9_by_Lake_Origin","WMT_MAN_MADE","horiz","Mean",76,16.38422262976,"2.992409956731",10.5192068875881,22.2492383719318
"WSA9_by_Lake_Origin","WMT_MAN_MADE","horiz","Variance",76,763.407031657072,"163.187733603159",443.564951076163,1083.24911223798
"WSA9_by_Lake_Origin","WMT_MAN_MADE","horiz","Std. Deviation",76,27.6298214192034,"2.95310872855913",21.8418346687966,33.4178081696102
"WSA9_by_Lake_Origin","WMT_NATURAL","horiz","5Pct",58,0,"",0,0
"WSA9_by_Lake_Origin","WMT_NATURAL","horiz","10Pct",58,0,"",0,0
"WSA9_by_Lake_Origin","WMT_NATURAL","horiz","25Pct",58,0,"",0,0
"WSA9_by_Lake_Origin","WMT_NATURAL","horiz","50Pct",58,0,"",0,0
"WSA9_by_Lake_Origin","WMT_NATURAL","horiz","75Pct",58,0.273071420226549,"",0,4.00332462169116
"WSA9_by_Lake_Origin","WMT_NATURAL","horiz","90Pct",62,2.75043685538705,"",0.595698525916225,6.37217537070165
"WSA9_by_Lake_Origin","WMT_NATURAL","horiz","95Pct",64,4.01221898274502,"",0.829462508515357,64.3
"WSA9_by_Lake_Origin","WMT_NATURAL","horiz","Mean",72,0.998947286700663,"0.365418479917405",0.282740226777176,1.71515434662415
"WSA9_by_Lake_Origin","WMT_NATURAL","horiz","Variance",72,22.4870656548987,"13.1715403979444",0,48.3028104557841
"WSA9_by_Lake_Origin","WMT_NATURAL","horiz","Std. Deviation",72,4.74205289456989,"1.38880150546476",2.02005196218395,7.46405382695583
"WSA9_by_Lake_Origin","XER_MAN_MADE","horiz","5Pct",29,0,"",0,0
"WSA9_by_Lake_Origin","XER_MAN_MADE","horiz","10Pct",29,0,"",0,0
"WSA9_by_Lake_Origin","XER_MAN_MADE","horiz","25Pct",29,0,"",0,0
"WSA9_by_Lake_Origin","XER_MAN_MADE","horiz","50Pct",29,0,"",0,6.55113903945631
"WSA9_by_Lake_Origin","XER_MAN_MADE","horiz","75Pct",43,5.84219327043968,"",0,29.5246262701152
"WSA9_by_Lake_Origin","XER_MAN_MADE","horiz","90Pct",61,29.8733134239714,"",17.5867688697819,61.8946128781489
"WSA9_by_Lake_Origin","XER_MAN_MADE","horiz","95Pct",64,36.6415540509474,"",30.7070008181464,115.812193284041
"WSA9_by_Lake_Origin","XER_MAN_MADE","horiz","Mean",74,8.00288735606182,"2.41606256679863",3.26749174074111,12.7382829713825
"WSA9_by_Lake_Origin","XER_MAN_MADE","horiz","Variance",74,335.396102103391,"113.755318794947",112.439774215422,558.35242999136
"WSA9_by_Lake_Origin","XER_MAN_MADE","horiz","Std. Deviation",74,18.3138227059069,"3.10572294549561",12.2267175867758,24.4009278250379
"WSA9_by_Lake_Origin","XER_NATURAL","horiz","5Pct",11,0,"",0,0
"WSA9_by_Lake_Origin","XER_NATURAL","horiz","10Pct",11,0,"",0,0
"WSA9_by_Lake_Origin","XER_NATURAL","horiz","25Pct",11,0,"",0,0
"WSA9_by_Lake_Origin","XER_NATURAL","horiz","50Pct",11,0,"",0,1.84771620629963
"WSA9_by_Lake_Origin","XER_NATURAL","horiz","75Pct",13,1.57846528622114,"",0,27.3
"WSA9_by_Lake_Origin","XER_NATURAL","horiz","90Pct",15,13.7820186276342,"",1.57929492546193,27.3
"WSA9_by_Lake_Origin","XER_NATURAL","horiz","95Pct",16,26.7745345026062,"",1.85313870705479,27.3
"WSA9_by_Lake_Origin","XER_NATURAL","horiz","Mean",17,3.19582856427113,"1.97697254309356",-0.678966418616809,7.07062354715907
"WSA9_by_Lake_Origin","XER_NATURAL","horiz","Variance",17,63.2237913052578,"42.1268866219337",0,145.79097186505
"WSA9_by_Lake_Origin","XER_NATURAL","horiz","Std. Deviation",17,7.95133896304627,"2.64904356472022",2.75930898271705,13.1433689433755
"Depth","< 2  _MAN_MADE","horiz","5Pct",49,0,"",0,0
"Depth","< 2  _MAN_MADE","horiz","10Pct",49,0,"",0,0
"Depth","< 2  _MAN_MADE","horiz","25Pct",49,0,"",0,0
"Depth","< 2  _MAN_MADE","horiz","50Pct",49,0,"",0,0
"Depth","< 2  _MAN_MADE","horiz","75Pct",61,4.52616852570238,"",0,5.28802399171802
"Depth","< 2  _MAN_MADE","horiz","90Pct",62,5.28384935212417,"",4.52841198880913,166.55
"Depth","< 2  _MAN_MADE","horiz","95Pct",67,10.922999797901,"",5.28591335152963,49.0701135389728
"Depth","< 2  _MAN_MADE","horiz","Mean",83,3.19034509880538,"0.592892795200917",2.0282965735183,4.35239362409246
"Depth","< 2  _MAN_MADE","horiz","Variance",83,134.018456847579,"39.3618294108368",56.8706888367299,211.166224858429
"Depth","< 2  _MAN_MADE","horiz","Std. Deviation",83,11.5766340897335,"1.70005500328217",8.2445875115633,14.9086806679037
"Depth","2-3  _MAN_MADE","horiz","5Pct",50,0,"",0,0
"Depth","2-3  _MAN_MADE","horiz","10Pct",50,0,"",0,0
"Depth","2-3  _MAN_MADE","horiz","25Pct",50,0,"",0,0
"Depth","2-3  _MAN_MADE","horiz","50Pct",50,0,"",0,0
"Depth","2-3  _MAN_MADE","horiz","75Pct",50,0,"",0,2.69079939673266
"Depth","2-3  _MAN_MADE","horiz","90Pct",66,5.00679239688286,"",1.70957961154508,19.4996624863652
"Depth","2-3  _MAN_MADE","horiz","95Pct",69,9.92130218192511,"",5.02375939109639,29.515475009962
"Depth","2-3  _MAN_MADE","horiz","Mean",83,3.60742825697953,"1.65278080153887",0.368037411624101,6.84681910233495
"Depth","2-3  _MAN_MADE","horiz","Variance",83,1340.09579828661,"1108.34674184411",0,3512.41549468337
"Depth","2-3  _MAN_MADE","horiz","Std. Deviation",83,36.6073189169408,"15.1383217159233",6.9367535673505,66.277884266531
"Depth","3-5  _MAN_MADE","horiz","5Pct",61,0,"",0,0
"Depth","3-5  _MAN_MADE","horiz","10Pct",61,0,"",0,0
"Depth","3-5  _MAN_MADE","horiz","25Pct",61,0,"",0,0
"Depth","3-5  _MAN_MADE","horiz","50Pct",61,0,"",0,0.499726842256229
"Depth","3-5  _MAN_MADE","horiz","75Pct",73,1.39573047440926,"",0.600080124654937,5.51197127669872
"Depth","3-5  _MAN_MADE","horiz","90Pct",86,7.69499356931088,"",3.48622591240246,15.5217884767297
"Depth","3-5  _MAN_MADE","horiz","95Pct",94,15.0912342704607,"",8.55346850879452,35.8020375104595
"Depth","3-5  _MAN_MADE","horiz","Mean",110,3.2267683405487,"0.681160375800394",1.89171853628416,4.56181814481324
"Depth","3-5  _MAN_MADE","horiz","Variance",110,140.573453554156,"68.2217249290115",6.86132973009535,274.285577378217
"Depth","3-5  _MAN_MADE","horiz","Std. Deviation",110,11.8563676374409,"2.87700782462143",6.21753591794299,17.4951993569388
"Depth","5-10 _MAN_MADE","horiz","5Pct",82,0,"",0,0
"Depth","5-10 _MAN_MADE","horiz","10Pct",82,0,"",0,0
"Depth","5-10 _MAN_MADE","horiz","25Pct",82,0,"",0,0
"Depth","5-10 _MAN_MADE","horiz","50Pct",82,0,"",0,0.704001018198422
"Depth","5-10 _MAN_MADE","horiz","75Pct",100,1.90885360274597,"",0,7.0111092007702
"Depth","5-10 _MAN_MADE","horiz","90Pct",102,2.17561632108708,"",2.00904321168853,6.25846524817176
"Depth","5-10 _MAN_MADE","horiz","95Pct",112,6.25365122301645,"",3.55770394737717,30.7612383957395
"Depth","5-10 _MAN_MADE","horiz","Mean",139,2.9568239431493,"0.744306407067254",1.49801019183507,4.41563769446353
"Depth","5-10 _MAN_MADE","horiz","Variance",139,472.127106037396,"306.75919463524",0,1073.36407944898
"Depth","5-10 _MAN_MADE","horiz","Std. Deviation",139,21.7284860502842,"7.05891781703833",7.89326135906101,35.5637107415074
"Depth","10-20_MAN_MADE","horiz","5Pct",27,0,"",0,0
"Depth","10-20_MAN_MADE","horiz","10Pct",27,0,"",0,0
"Depth","10-20_MAN_MADE","horiz","25Pct",27,0,"",0,0
"Depth","10-20_MAN_MADE","horiz","50Pct",30,0.652384355102503,"",0,2.13252225634374
"Depth","10-20_MAN_MADE","horiz","75Pct",44,6.90601623327384,"",1.56975575002445,13.8630420552482
"Depth","10-20_MAN_MADE","horiz","90Pct",60,33.9405872190266,"",9.94580583756341,66.3748558666156
"Depth","10-20_MAN_MADE","horiz","95Pct",65,58.7064722425905,"",33.828246206421,168.5
"Depth","10-20_MAN_MADE","horiz","Mean",72,10.5530057074769,"3.84214573006501",3.02253845319515,18.0834729617587
"Depth","10-20_MAN_MADE","horiz","Variance",72,815.263034149267,"519.184928026322",0,1832.84679439688
"Depth","10-20_MAN_MADE","horiz","Std. Deviation",72,28.5528113177891,"9.09166040163017",10.733484370925,46.3721382646532
"Depth",">20  _MAN_MADE","horiz","5Pct",14,0,"",0,0
"Depth",">20  _MAN_MADE","horiz","10Pct",14,0,"",0,0
"Depth",">20  _MAN_MADE","horiz","25Pct",14,0,"",0,0
"Depth",">20  _MAN_MADE","horiz","50Pct",14,0,"",0,6.49051206435377
"Depth",">20  _MAN_MADE","horiz","75Pct",19,6.49954325019668,"",0.0912818631341635,24.9105279239369
"Depth",">20  _MAN_MADE","horiz","90Pct",26,24.88158223813,"",6.89054765687202,136.1
"Depth",">20  _MAN_MADE","horiz","95Pct",27,49.4303318939207,"",19.8850427422258,136.1
"Depth",">20  _MAN_MADE","horiz","Mean",29,9.45901291005594,"3.23252664804645",3.12337710081892,15.794648719293
"Depth",">20  _MAN_MADE","horiz","Variance",29,477.879340565798,"258.943201199061",0,985.398688957466
"Depth",">20  _MAN_MADE","horiz","Std. Deviation",29,21.8604515178849,"5.92264073290547",10.2522889880203,33.4686140477496
"Depth","< 2  _NATURAL","horiz","5Pct",58,0,"",0,0
"Depth","< 2  _NATURAL","horiz","10Pct",58,0,"",0,0
"Depth","< 2  _NATURAL","horiz","25Pct",58,0,"",0,0
"Depth","< 2  _NATURAL","horiz","50Pct",58,0,"",0,0
"Depth","< 2  _NATURAL","horiz","75Pct",58,0,"",0,5.78063503685128
"Depth","< 2  _NATURAL","horiz","90Pct",72,6.71918403393657,"",0,30.7
"Depth","< 2  _NATURAL","horiz","95Pct",74,11.9021867350519,"",6.72521597531813,30.6772112747045
"Depth","< 2  _NATURAL","horiz","Mean",81,1.93546338628685,"0.696553964242731",0.570242703082494,3.3006840694912
"Depth","< 2  _NATURAL","horiz","Variance",81,33.2757127712139,"15.5338657805461",2.82989530066439,63.7215302417633
"Depth","< 2  _NATURAL","horiz","Std. Deviation",81,5.76851044648563,"1.34643647824282",3.12954344165876,8.40747745131251
"Depth","2-3  _NATURAL","horiz","5Pct",47,0,"",0,0
"Depth","2-3  _NATURAL","horiz","10Pct",47,0,"",0,0
"Depth","2-3  _NATURAL","horiz","25Pct",47,0,"",0,0
"Depth","2-3  _NATURAL","horiz","50Pct",47,0,"",0,0
"Depth","2-3  _NATURAL","horiz","75Pct",49,0.76705871416953,"",0,7.43486289378781
"Depth","2-3  _NATURAL","horiz","90Pct",52,2.68368222941118,"",0,57.4
"Depth","2-3  _NATURAL","horiz","95Pct",52,2.69849224633554,"",0,57.4
"Depth","2-3  _NATURAL","horiz","Mean",58,1.04844025946164,"0.386052879266994",0.291790519970338,1.80508999895293
"Depth","2-3  _NATURAL","horiz","Variance",58,10.9483191151946,"5.74505713583818",0,22.2084241905623
"Depth","2-3  _NATURAL","horiz","Std. Deviation",58,3.30882443100184,"0.868141730641584",1.60729790546806,5.01035095653561
"Depth","3-5  _NATURAL","horiz","5Pct",67,0,"",0,0
"Depth","3-5  _NATURAL","horiz","10Pct",67,0,"",0,0
"Depth","3-5  _NATURAL","horiz","25Pct",67,0,"",0,0
"Depth","3-5  _NATURAL","horiz","50Pct",67,0,"",0,0
"Depth","3-5  _NATURAL","horiz","75Pct",67,0,"",0,0
"Depth","3-5  _NATURAL","horiz","90Pct",67,0,"",0,0
"Depth","3-5  _NATURAL","horiz","95Pct",67,0,"",0,1.85573491106543
"Depth","3-5  _NATURAL","horiz","Mean",73,0.122322236049182,"0.0695417702136747",-0.0139771289907808,0.258621601089145
"Depth","3-5  _NATURAL","horiz","Variance",73,5.11920712012817,"4.33272681425582",0,13.6111956309205
"Depth","3-5  _NATURAL","horiz","Std. Deviation",73,2.26256648965907,"0.957480550087322",0.38593909559032,4.13919388372782
"Depth","5-10 _NATURAL","horiz","5Pct",77,0,"",0,0
"Depth","5-10 _NATURAL","horiz","10Pct",77,0,"",0,0
"Depth","5-10 _NATURAL","horiz","25Pct",77,0,"",0,0
"Depth","5-10 _NATURAL","horiz","50Pct",77,0,"",0,0
"Depth","5-10 _NATURAL","horiz","75Pct",77,0,"",0,1.06773589001046
"Depth","5-10 _NATURAL","horiz","90Pct",86,1.32482916547888,"",0.184033615826655,6.22082853699877
"Depth","5-10 _NATURAL","horiz","95Pct",88,3.91843055871997,"",1.06503311017387,6.222222222
"Depth","5-10 _NATURAL","horiz","Mean",92,0.547051185769947,"0.248557798016312",0.0598868535813946,1.0342155179585
"Depth","5-10 _NATURAL","horiz","Variance",92,2.1928483556132,"1.22543812998731",0,4.59466295567045
"Depth","5-10 _NATURAL","horiz","Std. Deviation",92,1.48082691615638,"0.413768184727507",0.669856176141947,2.29179765617081
"Depth","10-20_NATURAL","horiz","5Pct",59,0,"",0,0
"Depth","10-20_NATURAL","horiz","10Pct",59,0,"",0,0
"Depth","10-20_NATURAL","horiz","25Pct",59,0,"",0,0
"Depth","10-20_NATURAL","horiz","50Pct",59,0,"",0,0
"Depth","10-20_NATURAL","horiz","75Pct",59,0,"",0,0
"Depth","10-20_NATURAL","horiz","90Pct",59,0,"",0,0
"Depth","10-20_NATURAL","horiz","95Pct",59,0,"",0,0.616284318047363
"Depth","10-20_NATURAL","horiz","Mean",67,0.0416743160150056,"0.0220235913567613",-0.00149112985447422,0.0848397618844854
"Depth","10-20_NATURAL","horiz","Variance",67,0.119861977274427,"0.0739288338764283",0,0.264759829091271
"Depth","10-20_NATURAL","horiz","Std. Deviation",67,0.346210885551606,"0.106768500012124",0.136948470844478,0.555473300258733
"Depth",">20  _NATURAL","horiz","5Pct",31,0,"",0,0
"Depth",">20  _NATURAL","horiz","10Pct",31,0,"",0,0
"Depth",">20  _NATURAL","horiz","25Pct",31,0,"",0,0
"Depth",">20  _NATURAL","horiz","50Pct",31,0,"",0,0
"Depth",">20  _NATURAL","horiz","75Pct",33,0.596984398090152,"",0,1.04483925686034
"Depth",">20  _NATURAL","horiz","90Pct",35,1.03317795666266,"",0.589528157638974,6.4
"Depth",">20  _NATURAL","horiz","95Pct",37,4.00118886119371,"",1.0259057736472,6.4
"Depth",">20  _NATURAL","horiz","Mean",39,0.440116718649823,"0.164805567005645",0.117103742867056,0.763129694432589
"Depth",">20  _NATURAL","horiz","Variance",39,1.14167622096931,"0.528811085258103",0.105225539237892,2.17812690270073
"Depth",">20  _NATURAL","horiz","Std. Deviation",39,1.06849249925739,"0.247456620250319",0.583486435830764,1.55349856268402
"Iso_hydro","Closed","horiz","5Pct",10,0,"",0,0
"Iso_hydro","Closed","horiz","10Pct",10,0,"",0,0
"Iso_hydro","Closed","horiz","25Pct",10,0,"",0,1.28851368454522
"Iso_hydro","Closed","horiz","50Pct",10,0,"",0,5.28836495088983
"Iso_hydro","Closed","horiz","75Pct",12,5.28471291427324,"",0,708.73
"Iso_hydro","Closed","horiz","90Pct",18,25.8445770828936,"",5.28599349190008,708.73
"Iso_hydro","Closed","horiz","95Pct",18,26.2800916483407,"",10.9116848908766,708.73
"Iso_hydro","Closed","horiz","Mean",23,10.2758902851118,"4.72241075675768",1.02013528166217,19.5316452885614
"Iso_hydro","Closed","horiz","Variance",23,3402.67995427849,"3014.95093571287",0,9311.87520343106
"Iso_hydro","Closed","horiz","Std. Deviation",23,58.3324948401703,"25.8428080607025",7.68152178181208,108.983467898529
"Iso_hydro","Flow_through","horiz","5Pct",480,0,"",0,0
"Iso_hydro","Flow_through","horiz","10Pct",480,0,"",0,0
"Iso_hydro","Flow_through","horiz","25Pct",480,0,"",0,0
"Iso_hydro","Flow_through","horiz","50Pct",480,0,"",0,0
"Iso_hydro","Flow_through","horiz","75Pct",480,0,"",0,0
"Iso_hydro","Flow_through","horiz","90Pct",553,1.9286519620962,"",0.815590814326425,5.21008469085539
"Iso_hydro","Flow_through","horiz","95Pct",590,6.16973601915454,"",3.48014699030432,8.54933538512396
"Iso_hydro","Flow_through","horiz","Mean",695,1.52911207042854,"0.172092947631508",1.19181609107745,1.86640804977964
"Iso_hydro","Flow_through","horiz","Variance",695,113.48613865478,"44.3805780082334",26.5018041455722,200.470473163988
"Iso_hydro","Flow_through","horiz","Std. Deviation",695,10.6529873113029,"2.08301092976734",6.57036090955559,14.7356137130501
"Iso_hydro","Restricted","horiz","5Pct",134,0,"",0,0
"Iso_hydro","Restricted","horiz","10Pct",134,0,"",0,0
"Iso_hydro","Restricted","horiz","25Pct",134,0,"",0,0
"Iso_hydro","Restricted","horiz","50Pct",134,0,"",0,0
"Iso_hydro","Restricted","horiz","75Pct",150,1.33136330002125,"",0,2.75986350293399
"Iso_hydro","Restricted","horiz","90Pct",174,4.54773713361178,"",2.69491913571526,7.16437126857382
"Iso_hydro","Restricted","horiz","95Pct",185,6.76628358592328,"",4.54763381270136,289
"Iso_hydro","Restricted","horiz","Mean",211,2.10464548608042,"0.435772781055676",1.25054652976844,2.95874444239241
"Iso_hydro","Restricted","horiz","Variance",211,120.671135278656,"63.1475661360881",0,244.43809061675
"Iso_hydro","Restricted","horiz","Std. Deviation",211,10.9850414327237,"2.87425252434532",5.35161000253352,16.6184728629139
"National","All_Lakes","E_I","5Pct",58,0.0275429884440472,"",0.0133979902060674,0.0366682669207361
"National","All_Lakes","E_I","10Pct",101,0.0431280010101163,"",0.0364635269021655,0.0648552943260323
"National","All_Lakes","E_I","25Pct",340,0.141238623370756,"",0.110994860883381,0.162507409628563
"National","All_Lakes","E_I","50Pct",552,0.260441270291366,"",0.249027713301553,0.29397507753218
"National","All_Lakes","E_I","75Pct",766,0.467997933927599,"",0.422942158703421,0.523780953255967
"National","All_Lakes","E_I","90Pct",869,0.688361892742677,"",0.65211792144109,0.808261141116913
"National","All_Lakes","E_I","95Pct",909,0.871616987513514,"",0.778641065447193,1.24878362745692
"National","All_Lakes","E_I","Mean",949,0.343483255309323,"0.0156803014399078",0.312750429220372,0.374216081398274
"National","All_Lakes","E_I","Variance",949,0.0898335857099595,"0.0129406183124692",0.0644704398798404,0.115196731540079
"National","All_Lakes","E_I","Std. Deviation",949,0.299722514519613,"0.0215876647325111",0.257411469133566,0.34203355990566
"Lake_Origin","MAN_MADE","E_I","5Pct",42,0.0367234501321791,"",0.0169986102974698,0.0466779639875971
"Lake_Origin","MAN_MADE","E_I","10Pct",84,0.0611632386917533,"",0.0470280399438063,0.0774252475546632
"Lake_Origin","MAN_MADE","E_I","25Pct",229,0.160227029559679,"",0.136037930228335,0.187867834411556
"Lake_Origin","MAN_MADE","E_I","50Pct",346,0.275314890845378,"",0.232570920396274,0.303204442013163
"Lake_Origin","MAN_MADE","E_I","75Pct",439,0.426216334615884,"",0.391583468925508,0.469365414341716
"Lake_Origin","MAN_MADE","E_I","90Pct",491,0.651580512681134,"",0.53660276162103,0.778770473222134
"Lake_Origin","MAN_MADE","E_I","95Pct",504,0.778740516599083,"",0.657070529532921,1.42099864473608
"Lake_Origin","MAN_MADE","E_I","Mean",530,0.331239674901523,"0.0245926763262789",0.283038915018566,0.379440434784481
"Lake_Origin","MAN_MADE","E_I","Variance",530,0.0768000800315279,"0.0243681048345145",0.0290394721843831,0.124560687878673
"Lake_Origin","MAN_MADE","E_I","Std. Deviation",530,0.277128273605433,"0.0439653892356163",0.19095769413734,0.363298853073526
"Lake_Origin","NATURAL","E_I","5Pct",27,0.0273281761930862,"",0.00947216193701419,0.0364874249992195
"Lake_Origin","NATURAL","E_I","10Pct",45,0.0414743320878115,"",0.0293512632496273,0.0552972419404573
"Lake_Origin","NATURAL","E_I","25Pct",127,0.119939118245702,"",0.0912127906632846,0.157296964700831
"Lake_Origin","NATURAL","E_I","50Pct",215,0.257191742591258,"",0.243003434798318,0.317966236853842
"Lake_Origin","NATURAL","E_I","75Pct",324,0.513991890543999,"",0.429506693380443,0.562669881386931
"Lake_Origin","NATURAL","E_I","90Pct",382,0.76718478848387,"",0.664136203433744,0.871750398753697
"Lake_Origin","NATURAL","E_I","95Pct",399,0.886440504502972,"",0.847482517413823,1.18302958457608
"Lake_Origin","NATURAL","E_I","Mean",419,0.351559191876085,"0.0206394455278544",0.311106621980614,0.392011761771556
"Lake_Origin","NATURAL","E_I","Variance",419,0.0982664624312891,"0.0145863160228966",0.0696778083592923,0.126855116503286
"Lake_Origin","NATURAL","E_I","Std. Deviation",419,0.313474819453316,"0.0232655306227377",0.267875217351536,0.359074421555096
"WSA9_Ecoregions","CPL","E_I","5Pct",18,0.066235611381778,"",0.0365669358068887,0.116224786980704
"WSA9_Ecoregions","CPL","E_I","10Pct",30,0.116710593268848,"",0.0855007373262364,0.15334266654099
"WSA9_Ecoregions","CPL","E_I","25Pct",45,0.203741929655924,"",0.153474715480713,0.25293771470317
"WSA9_Ecoregions","CPL","E_I","50Pct",77,0.407461885422067,"",0.279326365811591,0.453434186939451
"WSA9_Ecoregions","CPL","E_I","75Pct",90,0.514061635057128,"",0.453391849040008,0.751134240747825
"WSA9_Ecoregions","CPL","E_I","90Pct",109,0.911052284864071,"",0.655998483113358,1.9159604002621
"WSA9_Ecoregions","CPL","E_I","95Pct",113,1.32876432352553,"",0.738197151980607,1.924616808
"WSA9_Ecoregions","CPL","E_I","Mean",115,0.446026937500984,"0.0539122070657767",0.340360953324996,0.551692921676972
"WSA9_Ecoregions","CPL","E_I","Variance",115,0.113152799324887,"0.0472727502233463",0.0204999114369703,0.205805687212803
"WSA9_Ecoregions","CPL","E_I","Std. Deviation",115,0.3363819247892,"0.0702664839274147",0.198662146971204,0.474101702607195
"WSA9_Ecoregions","NAP","E_I","5Pct",7,0.0242462088042859,"",0.0115545475559303,0.0293454447185296
"WSA9_Ecoregions","NAP","E_I","10Pct",10,0.029349911811742,"",0.0174021004128943,0.0571386334620318
"WSA9_Ecoregions","NAP","E_I","25Pct",30,0.0758487145798761,"",0.0429307949176151,0.0999582512722843
"WSA9_Ecoregions","NAP","E_I","50Pct",46,0.120164248216162,"",0.0999676777991618,0.20902645313047
"WSA9_Ecoregions","NAP","E_I","75Pct",70,0.234039548481385,"",0.209030068242963,0.266096505432185
"WSA9_Ecoregions","NAP","E_I","90Pct",82,0.334220222551299,"",0.242994009205087,0.455534679438924
"WSA9_Ecoregions","NAP","E_I","95Pct",86,0.413850939755743,"",0.321269562421864,0.502284747
"WSA9_Ecoregions","NAP","E_I","Mean",91,0.163809328732144,"0.0136424376733797",0.137070642230987,0.1905480152333
"WSA9_Ecoregions","NAP","E_I","Variance",91,0.0141252605621519,"0.00266808519835756",0.00889590966568666,0.0193546114586171
"WSA9_Ecoregions","NAP","E_I","Std. Deviation",91,0.118849739428204,"0.0112246152629108",0.0968498977725799,0.140849581083827
"WSA9_Ecoregions","NPL","E_I","5Pct",3,0.109455365832861,"",0.0482027991387748,0.161656580433907
"WSA9_Ecoregions","NPL","E_I","10Pct",10,0.163482519778921,"",0.101688024507055,0.195078912540766
"WSA9_Ecoregions","NPL","E_I","25Pct",23,0.339050296138654,"",0.186195961427022,0.352300410996731
"WSA9_Ecoregions","NPL","E_I","50Pct",39,0.430010311427248,"",0.35890323097385,0.520852848428289
"WSA9_Ecoregions","NPL","E_I","75Pct",57,0.55600924499795,"",0.513505934417873,0.682459823055299
"WSA9_Ecoregions","NPL","E_I","90Pct",63,0.709384545207047,"",0.664255686834684,1.0932558750871
"WSA9_Ecoregions","NPL","E_I","95Pct",69,1.0927025144275,"",0.682612054029889,1.565136145
"WSA9_Ecoregions","NPL","E_I","Mean",71,0.467502401441669,"0.033742311749592",0.401368685657345,0.533636117225992
"WSA9_Ecoregions","NPL","E_I","Variance",71,0.0648778249926928,"0.0162378700772475",0.0330521844556471,0.0967034655297385
"WSA9_Ecoregions","NPL","E_I","Std. Deviation",71,0.254711258079993,"0.0318750537366274",0.192237300750924,0.317185215409062
"WSA9_Ecoregions","SAP","E_I","5Pct",3,0.0131785591885609,"",0,0.0588823903176372
"WSA9_Ecoregions","SAP","E_I","10Pct",16,0.0586875799732789,"",0,0.0948611877259769
"WSA9_Ecoregions","SAP","E_I","25Pct",48,0.151562681806851,"",0.0701020346794803,0.204471590560191
"WSA9_Ecoregions","SAP","E_I","50Pct",57,0.204667967984441,"",0.169851283738253,0.250728257566402
"WSA9_Ecoregions","SAP","E_I","75Pct",67,0.269004187029196,"",0.208039813452322,0.477867335632588
"WSA9_Ecoregions","SAP","E_I","90Pct",75,0.477757820401676,"",0.275323035606254,0.575911013
"WSA9_Ecoregions","SAP","E_I","95Pct",76,0.54878368289654,"",0.366141239457923,0.575911013
"WSA9_Ecoregions","SAP","E_I","Mean",78,0.228423632087416,"0.0197012266868885",0.189809937329855,0.267037326844977
"WSA9_Ecoregions","SAP","E_I","Variance",78,0.0195343850653728,"0.00612803886509624",0.00752364959392243,0.0315451205368231
"WSA9_Ecoregions","SAP","E_I","Std. Deviation",78,0.139765464494534,"0.0219225789691985",0.0967979992666695,0.182732929722398
"WSA9_Ecoregions","SPL","E_I","5Pct",9,0.149933442429776,"",0.10274335106364,0.150018616534475
"WSA9_Ecoregions","SPL","E_I","10Pct",9,0.150052414252269,"",0.149942449965076,0.150162378539461
"WSA9_Ecoregions","SPL","E_I","25Pct",20,0.218496488629108,"",0.150017439967672,0.302052424536551
"WSA9_Ecoregions","SPL","E_I","50Pct",36,0.350567270012873,"",0.256331097534326,0.579271524040505
"WSA9_Ecoregions","SPL","E_I","75Pct",64,0.716877325098744,"",0.409232684638746,0.947584564913615
"WSA9_Ecoregions","SPL","E_I","90Pct",68,0.833248109886833,"",0.719784068335246,1.06202476442992
"WSA9_Ecoregions","SPL","E_I","95Pct",77,1.03776527753729,"",0.839024451880272,1.58338560666435
"WSA9_Ecoregions","SPL","E_I","Mean",85,0.460642624875232,"0.0482542792310216",0.366065975482491,0.555219274267974
"WSA9_Ecoregions","SPL","E_I","Variance",85,0.0891934582175405,"0.0162810124075115",0.0572832602669682,0.121103656168113
"WSA9_Ecoregions","SPL","E_I","Std. Deviation",85,0.298652738506682,"0.0272574303000192",0.245229156807533,0.35207632020583
"WSA9_Ecoregions","TPL","E_I","5Pct",20,0.162535630558485,"",0.135631105650947,0.178958329946243
"WSA9_Ecoregions","TPL","E_I","10Pct",34,0.209535900092887,"",0.168185649056807,0.243305209501746
"WSA9_Ecoregions","TPL","E_I","25Pct",61,0.292203771130916,"",0.255290589298292,0.319010592841979
"WSA9_Ecoregions","TPL","E_I","50Pct",91,0.457166730846995,"",0.390718126578291,0.588598940974368
"WSA9_Ecoregions","TPL","E_I","75Pct",120,0.668631128265346,"",0.562414195654367,0.87266269524392
"WSA9_Ecoregions","TPL","E_I","90Pct",130,0.872228401811944,"",0.668653003034431,1.582087766
"WSA9_Ecoregions","TPL","E_I","95Pct",133,1.00468695765032,"",0.871081340715726,1.582087766
"WSA9_Ecoregions","TPL","E_I","Mean",137,0.523269319113909,"0.0398593679288462",0.44514639352684,0.601392244700979
"WSA9_Ecoregions","TPL","E_I","Variance",137,0.0853005396395469,"0.0190952657481625",0.0478745064979271,0.122726572781167
